GENER00  1.00e+25  1.00e-06                                0.00  
VERTICES
ezg 766527.82 575621.42
ezh 767921.33 581035.11
ezi 759212.51 568730.38
ezj 766150.46 575949.45
ezk 767593.30 580657.76
ezl 758835.16 569058.41
ezm 765822.43 575572.09
ezn 774432.60 589287.60
ezo 769381.43 580428.37
ezp 758507.13 568681.05
ezq 762623.54 575702.82
ezr 761212.77 575604.16
ezs 769709.46 580805.73
ezt 762951.57 576080.17
ezu 761540.80 575981.51
ezv 769332.10 581133.76
ezw 762574.21 576408.20
ezx 761163.44 576309.55
ezy 769004.07 580756.40
ezz 762246.18 576030.85
faa 760835.41 575932.19
fab 766919.99 585218.09
fac 767248.03 585595.45
fad 770414.84 580855.05
fae 767773.36 583151.26
faf 768101.39 583528.62
fag 767724.03 583856.64
fah 766905.17 575293.39
fai 767396.01 583479.29
faj 759589.87 568402.35
fak 766577.14 574916.03
fal 759261.85 568024.99
fam 764231.61 572979.93
fan 762524.89 577113.58
fao 764559.64 573357.28
fap 771497.58 580576.35
faq 762852.92 577490.94
far 764182.28 573685.32
fas 771169.55 580198.99
fat 768528.07 582495.20
fau 762475.56 577818.97
fav 763854.25 573307.96
faw 768856.10 582872.56
fax 762147.53 577441.61
fay 768478.74 583200.59
faz 768150.71 582823.23
fba 764936.99 573029.26
fbb 768725.37 579673.66
fbc 764608.96 572651.90
fbd 769053.40 580051.02
fbe 763082.30 579279.06
fbf 768676.04 580379.05
fbg 763410.33 579656.42
fbh 768348.01 580001.69
fbi 763032.97 579984.45
fbj 767674.71 584562.03
fbk 762704.94 579607.10
fbl 767576.06 585972.80
fbm 768002.74 584939.39
fbn 767625.38 585267.42
fbo 769282.78 581839.14
fbp 767904.09 586350.16
fbq 767297.35 584890.06
fbr 769610.81 582216.49
fbs 760556.71 574849.46
fbt 769233.45 582544.53
fbu 763279.60 576457.52
fbv 769184.13 583249.91
fbw 768905.42 582167.17
fbx 772168.48 591255.76
fby 763607.63 576834.88
fbz 772496.50 591633.12
fca 763230.27 577162.90
fcb 769512.16 583627.27
fcc 772119.15 591961.15
fcd 762902.24 576785.55
fce 769134.80 583955.30
fcf 771791.12 591583.79
fcg 768429.42 583905.97
fch 768806.77 583577.94
fci 770037.48 581183.08
fcj 768757.45 584283.33
fck 768380.09 584611.36
fcl 770365.52 581560.44
fcm 763311.68 581067.19
fcn 769988.16 581888.47
fco 768052.06 584234.01
fcp 767215.95 580985.79
fcq 769660.13 581511.11
fcr 767543.98 581363.14
fcs 761967.48 574948.11
fct 772923.18 590599.71
fcu 767166.62 581691.17
fcv 762295.50 575325.47
fcw 773251.21 590977.07
fcx 766838.60 581313.82
fcy 761918.15 575653.49
fcz 772873.86 591305.09
fda 761311.42 574193.40
fdb 772545.83 590927.73
fdc 761590.12 575276.13
fdd 761639.45 574570.76
fde 765346.42 577310.89
fdf 768330.77 585316.74
fdg 761262.10 574898.78
fdh 765674.45 577688.24
fdi 768658.80 585694.10
fdj 760934.06 574521.43
fdk 765297.10 578016.27
fdl 768281.44 586022.13
fdm 764969.07 577638.91
fdn 767953.41 585644.77
fdo 763738.36 580033.77
fdp 764066.39 580411.13
fdq 763689.03 580739.15
fdr 766101.14 576654.83
fds 763361.01 580361.80
fdt 766429.17 577032.19
fdu 773677.89 589943.65
fdv 766051.82 577360.21
fdw 774005.92 590321.00
fdx 765723.78 576982.86
fdy 773628.56 590649.04
fdz 764690.37 576556.18
fea 773300.53 590271.68
feb 765018.40 576933.53
fec 762066.13 573537.35
fed 769085.48 584660.68
fee 764641.04 577261.56
fef 762394.16 573914.70
feg 769413.51 585038.04
feh 764313.01 576884.21
fei 762016.80 574242.73
fej 766855.85 575998.77
fek 769036.15 585366.07
fel 761688.77 573865.37
fem 767183.88 576376.13
fen 768708.12 584988.71
feo 766806.52 576704.15
fep 764493.07 579377.72
feq 766478.49 576326.80
fer 764821.10 579755.07
fes 764443.74 580083.10
fet 764115.72 579705.74
feu 761770.18 577769.64
fev 770464.17 580149.67
few 771660.39 588384.90
fex 771332.36 588007.55
fey 761508.72 571371.86
fez 761836.75 571749.22
ffa 761459.39 572077.24
ffb 761131.36 571699.89
ffc 772464.43 587023.46
ffd 772792.46 587400.82
ffe 772415.10 587728.85
fff 772087.07 587351.50
ffg 773219.14 586367.40
ffh 773547.17 586744.75
ffi 773169.81 587072.79
ffj 772841.78 586695.43
ffk 760754.01 572027.92
ffl 761082.04 572405.28
ffm 760704.68 572733.31
ffn 760376.66 572355.96
ffo 757932.48 571830.62
ffp 758260.51 572207.98
ffq 772037.75 588056.88
ffr 773973.85 585711.35
ffs 774301.88 586088.70
fft 773924.52 586416.73
ffu 773596.49 586039.37
ffv 758687.19 571174.56
ffw 759015.22 571551.92
ffx 758637.86 571879.95
ffy 758309.83 571502.60
ffz 774679.23 585760.67
fga 774351.20 585383.31
fgb 759441.90 570518.50
fgc 759769.93 570895.86
fgd 759392.57 571223.89
fge 759064.54 570846.53
fgf 764034.31 575801.47
fgg 764362.34 576178.83
fgh 763984.99 576506.85
fgi 763656.95 576129.50
fgj 770200.30 588991.64
fgk 770528.33 589368.99
fgl 770150.98 589697.02
fgm 769822.94 589319.67
fgn 760196.61 569862.44
fgo 760524.64 570239.80
fgp 760884.73 575226.81
fgq 760147.28 570567.83
fgr 759819.25 570190.47
fgs 764789.02 575145.41
fgt 765117.05 575522.76
fgu 764739.69 575850.80
fgv 764411.66 575473.44
fgw 760507.38 575554.84
fgx 770955.00 588335.58
fgy 771283.04 588712.94
fgz 770905.68 589040.97
fha 770577.65 588663.61
fhb 760179.35 575177.48
fhc 760951.32 569206.38
fhd 761279.35 569583.73
fhe 760901.99 569911.77
fhf 760573.96 569534.41
fhg 765543.73 574489.36
fhh 765871.76 574866.71
fhi 765494.40 575194.74
fhj 765166.37 574817.38
fhk 771709.72 587679.52

GRID
  a0 4                    
  b
 aa
  z
  a
  b0 4                    
  c
 ab
 aa
  b
  c0 4                    
  d
 ac
 ab
  c
  d0 4                    
  e
 ad
 ac
  d
  e0 4                    
  f
 ae
 ad
  e
  f0 4                    
  g
 af
 ae
  f
  g0 4                    
  h
 ag
 af
  g
  h0 4                    
  i
 ah
 ag
  h
  i0 4                    
  j
 ai
 ah
  i
  j0 4                    
  k
 aj
 ai
  j
  k0 4                    
  l
 ak
 aj
  k
  l0 4                    
  m
 al
 ak
  l
  m0 4                    
  n
 am
 al
  m
  n0 4                    
  o
 an
 am
  n
  o0 4                    
  p
 ao
 an
  o
  p0 4                    
  q
 ap
 ao
  p
  q0 4                    
  r
 aq
 ap
  q
  r0 4                    
  s
 ar
 aq
  r
  s0 4                    
  t
 as
 ar
  s
  t0 4                    
  u
 at
 as
  t
  u0 4                    
  v
 au
 at
  u
  v0 4                    
  w
 av
 au
  v
  w0 4                    
  x
 aw
 av
  w
  x0 4                    
  y
 ax
 aw
  x
  y0 4                    
 aa
 az
 ay
  z
  z0 4                    
 ab
 ba
 az
 aa
 aa0 4                    
 ac
 bb
 ba
 ab
 ab0 4                    
 ad
 bc
 bb
 ac
 ac0 4                    
 ae
 bd
 bc
 ad
 ad0 4                    
 af
 be
 bd
 ae
 ae0 4                    
 ag
 bf
 be
 af
 af0 4                    
 ah
 bg
 bf
 ag
 ag0 4                    
 ai
 bh
 bg
 ah
 ah0 4                    
 aj
 bi
 bh
 ai
 ai0 4                    
 ak
 bj
 bi
 aj
 aj0 4                    
 al
 bk
 bj
 ak
 ak0 4                    
 am
 bl
 bk
 al
 ao0 4                    
 aq
 bp
 bo
 ap
 ap0 4                    
 ar
 bq
 bp
 aq
 aq0 4                    
 as
 br
 bq
 ar
 ar0 4                    
 at
 bs
 br
 as
 as0 4                    
 au
 bt
 bs
 at
 at0 4                    
 av
 bu
 bt
 au
 au0 4                    
 aw
 bv
 bu
 av
 av0 4                    
 ax
 bw
 bv
 aw
 aw0 4                    
 az
 by
 bx
 ay
 ax0 4                    
 ba
 bz
 by
 az
 ay0 4                    
 bb
 ca
 bz
 ba
 az0 4                    
 bc
 cb
 ca
 bb
 ba0 4                    
 bd
 cc
 cb
 bc
 bb0 4                    
 be
 cd
 cc
 bd
 bc0 4                    
 bf
 ce
 cd
 be
 bd0 4                    
 bg
 cf
 ce
 bf
 be0 4                    
 bh
 cg
 cf
 bg
 bo0 4                    
 br
 cq
 cp
 bq
 bp0 4                    
 bs
 cr
 cq
 br
 bq0 4                    
 bt
 cs
 cr
 bs
 br0 4                    
 bu
 ct
 cs
 bt
 bs0 4                    
 bv
 cu
 ct
 bu
 bt0 4                    
 bw
 cv
 cu
 bv
 bu0 4                    
 by
 cx
 cw
 bx
 bv0 4                    
 bz
 cy
 cx
 by
 bw0 4                    
 ca
 cz
 cy
 bz
 bx0 4                    
 cb
 da
 cz
 ca
 by0 4                    
 cc
 db
 da
 cb
 bz0 4                    
 cd
 dc
 db
 cc
 ca0 4                    
 ce
 dd
 dc
 cd
 cb0 4                    
 cf
 de
 dd
 ce
 cn0 4                    
 cr
 dq
 dp
 cq
 co0 4                    
 cs
 dr
 dq
 cr
 cp0 4                    
 ct
 ds
 dr
 cs
 cq0 4                    
 cu
 dt
 ds
 ct
 cr0 4                    
 cv
 du
 dt
 cu
 cs0 4                    
 cx
 dw
 dv
 cw
 ct0 4                    
 cy
 dx
 dw
 cx
 cu0 4                    
 cz
 dy
 dx
 cy
 cv0 4                    
 da
 dz
 dy
 cz
 cw0 4                    
 db
 ea
 dz
 da
 cx0 4                    
 dc
 eb
 ea
 db
 cy0 4                    
 dd
 ec
 eb
 dc
 cz0 4                    
 de
 ed
 ec
 dd
 dl0 4                    
 dq
 ep
 eo
 dp
 dm0 4                    
 dr
 eq
 ep
 dq
 dn0 4                    
 ds
 er
 eq
 dr
 do0 4                    
 dt
 es
 er
 ds
 dp0 4                    
 du
 et
 es
 dt
 dq0 4                    
 dw
 ev
 eu
 dv
 dr0 4                    
 dx
 ew
 ev
 dw
 ds0 4                    
 dy
 ex
 ew
 dx
 dt0 4                    
 dz
 ey
 ex
 dy
 du0 4                    
 ea
 ez
 ey
 dz
 dv0 4                    
 eb
 fa
 ez
 ea
 dw0 4                    
 ec
 fb
 fa
 eb
 dx0 4                    
 ed
 fc
 fb
 ec
 ej0 4                    
 ep
 fo
 fn
 eo
 ek0 4                    
 eq
 fp
 fo
 ep
 el0 4                    
 er
 fq
 fp
 eq
 em0 4                    
 es
 fr
 fq
 er
 en0 4                    
 et
 fs
 fr
 es
 eo0 4                    
 ev
 fu
 ft
 eu
 ep0 4                    
 ew
 fv
 fu
 ev
 eq0 4                    
 ex
 fw
 fv
 ew
 er0 4                    
 ey
 fx
 fw
 ex
 es0 4                    
 ez
 fy
 fx
 ey
 et0 4                    
 fa
 fz
 fy
 ez
 eu0 4                    
 fb
 ga
 fz
 fa
 ev0 4                    
 fc
 gb
 ga
 fb
 fh0 4                    
 fo
 gn
 gm
 fn
 fi0 4                    
 fp
 go
 gn
 fo
 fj0 4                    
 fq
 gp
 go
 fp
 fk0 4                    
 fr
 gq
 gp
 fq
 fl0 4                    
 fs
 gr
 gq
 fr
 fm0 4                    
 fu
 gt
 gs
 ft
 fn0 4                    
 fv
 gu
 gt
 fu
 fo0 4                    
 fw
 gv
 gu
 fv
 fp0 4                    
 fx
 gw
 gv
 fw
 fq0 4                    
 fy
 gx
 gw
 fx
 fr0 4                    
 fz
 gy
 gx
 fy
 fs0 4                    
 ga
 gz
 gy
 fz
 ft0 4                    
 gb
 ha
 gz
 ga
 gf0 4                    
 gn
 hm
 hl
 gm
 gg0 4                    
 go
 hn
 hm
 gn
 gh0 4                    
 gp
 ho
 hn
 go
 gi0 4                    
 gq
 hp
 ho
 gp
 gj0 4                    
 gr
 hq
 hp
 gq
 gk0 4                    
 gt
 hs
 hr
 gs
 gl0 4                    
 gu
 ht
 hs
 gt
 gm0 4                    
 gv
 hu
 ht
 gu
 gn0 4                    
 gw
 hv
 hu
 gv
 go0 4                    
 gx
 hw
 hv
 gw
 gp0 4                    
 gy
 hx
 hw
 gx
 gq0 4                    
 gz
 hy
 hx
 gy
 hd0 4                    
 hm
 il
 ik
 hl
 he0 4                    
 hn
 im
 il
 hm
 hf0 4                    
 ho
 in
 im
 hn
 hg0 4                    
 hp
 io
 in
 ho
 hh0 4                    
 hq
 ip
 io
 hp
 hi0 4                    
 hs
 ir
 iq
 hr
 hj0 4                    
 ht
 is
 ir
 hs
 hk0 4                    
 hu
 it
 is
 ht
 hl0 4                    
 hv
 iu
 it
 hu
 hm0 4                    
 hw
 iv
 iu
 hv
 hn0 4                    
 hx
 iw
 iv
 hw
 ho0 4                    
 hy
 ix
 iw
 hx
 ib0 4                    
 il
 jk
 jj
 ik
 ic0 4                    
 im
 jl
 jk
 il
 id0 4                    
 in
 jm
 jl
 im
 ie0 4                    
 io
 jn
 jm
 in
 if0 4                    
 ip
 jo
 jn
 io
 ig0 4                    
 ir
 jq
 jp
 iq
 ih0 4                    
 is
 jr
 jq
 ir
 ii0 4                    
 it
 js
 jr
 is
 ij0 4                    
 iu
 jt
 js
 it
 ik0 4                    
 iv
 ju
 jt
 iu
 il0 4                    
 iw
 jv
 ju
 iv
 im0 4                    
 ix
 jw
 jv
 iw
 iz0 4                    
 jk
 kj
 ki
 jj
 ja0 4                    
 jl
 kk
 kj
 jk
 jb0 4                    
 jm
 kl
 kk
 jl
 jc0 4                    
 jn
 km
 kl
 jm
 jd0 4                    
 jo
 kn
 km
 jn
 je0 4                    
 jq
 kp
 ko
 jp
 jf0 4                    
 jr
 kq
 kp
 jq
 jg0 4                    
 js
 kr
 kq
 jr
 jh0 4                    
 jt
 ks
 kr
 js
 ji0 4                    
 ju
 kt
 ks
 jt
 jj0 4                    
 jv
 ku
 kt
 ju
 jk0 4                    
 jw
 kv
 ku
 jv
 jx0 4                    
 kj
 li
 lh
 ki
 jy0 4                    
 kk
 lj
 li
 kj
 jz0 4                    
 kl
 lk
 lj
 kk
 ka0 4                    
 km
 ll
 lk
 kl
 kb0 4                    
 kn
 lm
 ll
 km
 kc0 4                    
 kp
 lo
 ln
 ko
 kd0 4                    
 kq
 lp
 lo
 kp
 ke0 4                    
 kr
 lq
 lp
 kq
 kf0 4                    
 ks
 lr
 lq
 kr
 kg0 4                    
 kt
 ls
 lr
 ks
 kh0 4                    
 ku
 lt
 ls
 kt
 ki0 4                    
 kv
 lu
 lt
 ku
 kw0 4                    
 lj
 mi
 mh
 li
 kx0 4                    
 lk
 mj
 mi
 lj
 ky0 4                    
 ll
 mk
 mj
 lk
 kz0 4                    
 lm
 ml
 mk
 ll
 la0 4                    
 lo
 mn
 mm
 ln
 lb0 4                    
 lp
 mo
 mn
 lo
 lc0 4                    
 lq
 mp
 mo
 lp
 ld0 4                    
 lr
 mq
 mp
 lq
 le0 4                    
 ls
 mr
 mq
 lr
 lf0 4                    
 lt
 ms
 mr
 ls
 lg0 4                    
 lu
 mt
 ms
 lt
 lu0 4                    
 mi
 nh
 ng
 mh
 lv0 4                    
 mj
 ni
 nh
 mi
 lw0 4                    
 mk
 nj
 ni
 mj
 lx0 4                    
 ml
 nk
 nj
 mk
 ly0 4                    
 mn
 nm
 nl
 mm
 lz0 4                    
 mo
 nn
 nm
 mn
 ma0 4                    
 mp
 no
 nn
 mo
 mb0 4                    
 mq
 np
 no
 mp
 mc0 4                    
 mr
 nq
 np
 mq
 md0 4                    
 ms
 nr
 nq
 mr
 me0 4                    
 mt
 ns
 nr
 ms
 ms0 4                    
 nh
 og
 of
 ng
 mt0 4                    
 ni
 oh
 og
 nh
 mu0 4                    
 nj
 oi
 oh
 ni
 mv0 4                    
 nk
 oj
 oi
 nj
 mw0 4                    
 nm
 ol
 ok
 nl
 mx0 4                    
 nn
 om
 ol
 nm
 my0 4                    
 no
 on
 om
 nn
 mz0 4                    
 np
 oo
 on
 no
 na0 4                    
 nq
 op
 oo
 np
 nb0 4                    
 nr
 oq
 op
 nq
 nc0 4                    
 ns
 or
 oq
 nr
 nq0 4                    
 og
 pf
 pe
 of
 nr0 4                    
 oh
 pg
 pf
 og
 ns0 4                    
 oi
 ph
 pg
 oh
 nt0 4                    
 oj
 pi
 ph
 oi
 nu0 4                    
 ol
 pk
 pj
 ok
 nv0 4                    
 om
 pl
 pk
 ol
 nw0 4                    
 on
 pm
 pl
 om
 nx0 4                    
 oo
 pn
 pm
 on
 ny0 4                    
 op
 po
 pn
 oo
 nz0 4                    
 oq
 pp
 po
 op
 oa0 4                    
 or
 pq
 pp
 oq
 oo0 4                    
 pf
 qe
 qd
 pe
 op0 4                    
 pg
 qf
 qe
 pf
 oq0 4                    
 ph
 qg
 qf
 pg
 or0 4                    
 pi
 qh
 qg
 ph
 os0 4                    
 pk
 qj
 qi
 pj
 ot0 4                    
 pl
 qk
 qj
 pk
 ou0 4                    
 pm
 ql
 qk
 pl
 ov0 4                    
 pn
 qm
 ql
 pm
 ow0 4                    
 po
 qn
 qm
 pn
 ox0 4                    
 pp
 qo
 qn
 po
 oy0 4                    
 pq
 qp
 qo
 pp
 pm0 4                    
 qe
 rd
 rc
 qd
 pn0 4                    
 qf
 re
 rd
 qe
 po0 4                    
 qg
 rf
 re
 qf
 pp0 4                    
 qh
 rg
 rf
 qg
 pq0 4                    
 qj
 ri
 rh
 qi
 pr0 4                    
 qk
 rj
 ri
 qj
 ps0 4                    
 ql
 rk
 rj
 qk
 pt0 4                    
 qm
 rl
 rk
 ql
 pu0 4                    
 qn
 rm
 rl
 qm
 pv0 4                    
 qo
 rn
 rm
 qn
 pw0 4                    
 qp
 ro
 rn
 qo
 qk0 4                    
 rd
 sc
 sb
 rc
 ql0 4                    
 re
 sd
 sc
 rd
 qm0 4                    
 rf
 se
 sd
 re
 qn0 4                    
 rg
 sf
 se
 rf
 qo0 4                    
 ri
 sh
 sg
 rh
 qp0 4                    
 rj
 si
 sh
 ri
 qq0 4                    
 rk
 sj
 si
 rj
 qr0 4                    
 rl
 sk
 sj
 rk
 qs0 4                    
 rm
 sl
 sk
 rl
 qt0 4                    
 rn
 sm
 sl
 rm
 qu0 4                    
 ro
 sn
 sm
 rn
 ri0 4                    
 sc
 tb
 ta
 sb
 rj0 4                    
 sd
 tc
 tb
 sc
 rk0 4                    
 se
 td
 tc
 sd
 rl0 4                    
 sf
 te
 td
 se
 rm0 4                    
 sh
 tg
 tf
 sg
 rn0 4                    
 si
 th
 tg
 sh
 ro0 4                    
 sj
 ti
 th
 si
 rp0 4                    
 sk
 tj
 ti
 sj
 rq0 4                    
 sl
 tk
 tj
 sk
 rr0 4                    
 sm
 tl
 tk
 sl
 rs0 4                    
 sn
 tm
 tl
 sm
 sg0 4                    
 tb
 ua
 tz
 ta
 sh0 4                    
 tc
 ub
 ua
 tb
 si0 4                    
 td
 uc
 ub
 tc
 sj0 4                    
 te
 ud
 uc
 td
 sk0 4                    
 tg
 uf
 ue
 tf
 sl0 4                    
 th
 ug
 uf
 tg
 sm0 4                    
 ti
 uh
 ug
 th
 sn0 4                    
 tj
 ui
 uh
 ti
 so0 4                    
 tk
 uj
 ui
 tj
 sp0 4                    
 tl
 uk
 uj
 tk
 sq0 4                    
 tm
 ul
 uk
 tl
 te0 4                    
 ua
 uz
 uy
 tz
 tf0 4                    
 ub
 va
 uz
 ua
 tg0 4                    
 uc
 vb
 va
 ub
 th0 4                    
 ud
 vc
 vb
 uc
 ti0 4                    
 uf
 ve
 vd
 ue
 tj0 4                    
 ug
 vf
 ve
 uf
 tk0 4                    
 uh
 vg
 vf
 ug
 tl0 4                    
 ui
 vh
 vg
 uh
 tm0 4                    
 uj
 vi
 vh
 ui
 tn0 4                    
 uk
 vj
 vi
 uj
 to0 4                    
 ul
 vk
 vj
 uk
 uc0 4                    
 uz
 vy
 vx
 uy
 ud0 4                    
 va
 vz
 vy
 uz
 ue0 4                    
 vb
 wa
 vz
 va
 uf0 4                    
 vc
 wb
 wa
 vb
 ug0 4                    
 ve
 wd
 wc
 vd
 uh0 4                    
 vf
 we
 wd
 ve
 ui0 4                    
 vg
 wf
 we
 vf
 uj0 4                    
 vh
 wg
 wf
 vg
 uk0 4                    
 vi
 wh
 wg
 vh
 ul0 4                    
 vj
 wi
 wh
 vi
 um0 4                    
 vk
 wj
 wi
 vj
 va0 4                    
 vy
 wx
 ww
 vx
 vb0 4                    
 vz
 wy
 wx
 vy
 vc0 4                    
 wa
 wz
 wy
 vz
 vd0 4                    
 wb
 xa
 wz
 wa
 ve0 4                    
 wd
 xc
 xb
 wc
 vf0 4                    
 we
 xd
 xc
 wd
 vg0 4                    
 wf
 xe
 xd
 we
 vh0 4                    
 wg
 xf
 xe
 wf
 vi0 4                    
 wh
 xg
 xf
 wg
 vj0 4                    
 wi
 xh
 xg
 wh
 vk0 4                    
 wj
 xi
 xh
 wi
 vy0 4                    
 wx
 xw
 xv
 ww
 vz0 4                    
 wy
 xx
 xw
 wx
 wa0 4                    
 wz
 xy
 xx
 wy
 wb0 4                    
 xa
 xz
 xy
 wz
 wc0 4                    
 xc
 yb
 ya
 xb
 wd0 4                    
 xd
 yc
 yb
 xc
 we0 4                    
 xe
 yd
 yc
 xd
 wf0 4                    
 xf
 ye
 yd
 xe
 wg0 4                    
 xg
 yf
 ye
 xf
 wh0 4                    
 xh
 yg
 yf
 xg
 wi0 4                    
 xi
 yh
 yg
 xh
 ww0 4                    
 xw
 yv
 yu
 xv
 wx0 4                    
 xx
 yw
 yv
 xw
 wy0 4                    
 xy
 yx
 yw
 xx
 wz0 4                    
 xz
 yy
 yx
 xy
 xa0 4                    
 yb
 za
 yz
 ya
 xb0 4                    
 yc
 zb
 za
 yb
 xc0 4                    
 yd
 zc
 zb
 yc
 xd0 4                    
 ye
 zd
 zc
 yd
 xe0 4                    
 yf
 ze
 zd
 ye
 xf0 4                    
 yg
 zf
 ze
 yf
 xg0 4                    
 yh
 zg
 zf
 yg
 xu0 4                    
 yv
 zu
 zt
 yu
 xv0 4                    
 yw
 zv
 zu
 yv
 xw0 4                    
 yx
 zw
 zv
 yw
 xx0 4                    
 yy
 zx
 zw
 yx
 xy0 4                    
 za
 zz
 zy
 yz
 xz0 4                    
 zb
aaa
 zz
 za
 ya0 4                    
 zc
aab
aaa
 zb
 yb0 4                    
 zd
aac
aab
 zc
 yc0 4                    
 ze
aad
aac
 zd
 yd0 4                    
 zf
aae
aad
 ze
 ye0 4                    
 zg
aaf
aae
 zf
 ys0 4                    
 zu
aat
aas
 zt
 yt0 4                    
 zv
aau
aat
 zu
 yu0 4                    
 zw
aav
aau
 zv
 yv0 4                    
 zx
aaw
aav
 zw
 yw0 4                    
 zz
aay
aax
 zy
 yx0 4                    
aaa
aaz
aay
 zz
 yy0 4                    
aab
aba
aaz
aaa
 yz0 4                    
aac
abb
aba
aab
 za0 4                    
aad
abc
abb
aac
 zb0 4                    
aae
abd
abc
aad
 zc0 4                    
aaf
abe
abd
aae
 zq0 4                    
aat
abs
abr
aas
 zr0 4                    
aau
abt
abs
aat
 zs0 4                    
aav
abu
abt
aau
 zt0 4                    
aaw
abv
abu
aav
 zu0 4                    
aay
abx
abw
aax
 zv0 4                    
aaz
aby
abx
aay
 zw0 4                    
aba
abz
aby
aaz
 zx0 4                    
abb
aca
abz
aba
 zy0 4                    
abc
acb
aca
abb
 zz0 4                    
abd
acc
acb
abc
aaa0 4                    
abe
acd
acc
abd
aao0 4                    
abs
acr
acq
abr
aap0 4                    
abt
acs
acr
abs
aaq0 4                    
abu
act
acs
abt
aar0 4                    
abv
acu
act
abu
aas0 4                    
abx
acw
acv
abw
aat0 4                    
aby
acx
acw
abx
aau0 4                    
abz
acy
acx
aby
aav0 4                    
aca
acz
acy
abz
aaw0 4                    
acb
ada
acz
aca
aax0 4                    
acc
adb
ada
acb
aay0 4                    
acd
adc
adb
acc
abl0 4                    
acq
adp
ado
acp
abm0 4                    
acr
adq
adp
acq
abn0 4                    
acs
adr
adq
acr
abo0 4                    
act
ads
adr
acs
abp0 4                    
acu
adt
ads
act
abq0 4                    
acw
adv
adu
acv
abr0 4                    
acx
adw
adv
acw
abs0 4                    
acy
adx
adw
acx
abt0 4                    
acz
ady
adx
acy
abu0 4                    
ada
adz
ady
acz
abv0 4                    
adb
aea
adz
ada
abw0 4                    
adc
aeb
aea
adb
acj0 4                    
adp
aeo
aen
ado
ack0 4                    
adq
aep
aeo
adp
acl0 4                    
adr
aeq
aep
adq
acm0 4                    
ads
aer
aeq
adr
acn0 4                    
adt
aes
aer
ads
aco0 4                    
adv
aeu
aet
adu
acp0 4                    
adw
aev
aeu
adv
acq0 4                    
adx
aew
aev
adw
acr0 4                    
ady
aex
aew
adx
acs0 4                    
adz
aey
aex
ady
act0 4                    
aea
aez
aey
adz
acu0 4                    
aeb
afa
aez
aea
adg0 4                    
aen
afm
afl
aem
adh0 4                    
aeo
afn
afm
aen
adi0 4                    
aep
afo
afn
aeo
adj0 4                    
aeq
afp
afo
aep
adk0 4                    
aer
afq
afp
aeq
adl0 4                    
aes
afr
afq
aer
adm0 4                    
aeu
aft
afs
aet
adn0 4                    
aev
afu
aft
aeu
ado0 4                    
aew
afv
afu
aev
adp0 4                    
aex
afw
afv
aew
adq0 4                    
aey
afx
afw
aex
adr0 4                    
aez
afy
afx
aey
ads0 4                    
afa
afz
afy
aez
aee0 4                    
afm
agl
agk
afl
aef0 4                    
afn
agm
agl
afm
aeg0 4                    
afo
agn
agm
afn
aeh0 4                    
afp
ago
agn
afo
aei0 4                    
afq
agp
ago
afp
aej0 4                    
afr
agq
agp
afq
aek0 4                    
aft
ags
agr
afs
ael0 4                    
afu
agt
ags
aft
aem0 4                    
afv
agu
agt
afu
aen0 4                    
afw
agv
agu
afv
aeo0 4                    
afx
agw
agv
afw
aep0 4                    
afy
agx
agw
afx
aeq0 4                    
afz
agy
agx
afy
aer0 4                    
aga
agz
agy
afz
afb0 4                    
agk
ahj
ahi
agj
afc0 4                    
agl
ahk
ahj
agk
afd0 4                    
agm
ahl
ahk
agl
afe0 4                    
agn
ahm
ahl
agm
aff0 4                    
ago
ahn
ahm
agn
afg0 4                    
agp
aho
ahn
ago
afh0 4                    
agq
ahp
aho
agp
afi0 4                    
ags
ahr
ahq
agr
afj0 4                    
agt
ahs
ahr
ags
afk0 4                    
agu
aht
ahs
agt
afl0 4                    
agv
ahu
aht
agu
afm0 4                    
agw
ahv
ahu
agv
afn0 4                    
agx
ahw
ahv
agw
afo0 4                    
agy
ahx
ahw
agx
afp0 4                    
agz
ahy
ahx
agy
afz0 4                    
ahj
aii
aih
ahi
aga0 4                    
ahk
aij
aii
ahj
agb0 4                    
ahl
aik
aij
ahk
agc0 4                    
ahm
ail
aik
ahl
agd0 4                    
ahn
aim
ail
ahm
age0 4                    
aho
ain
aim
ahn
agf0 4                    
ahp
aio
ain
aho
agg0 4                    
ahr
aiq
aip
ahq
agh0 4                    
ahs
air
aiq
ahr
agi0 4                    
aht
ais
air
ahs
agj0 4                    
ahu
ait
ais
aht
agk0 4                    
ahv
aiu
ait
ahu
agl0 4                    
ahw
aiv
aiu
ahv
agm0 4                    
ahx
aiw
aiv
ahw
agn0 4                    
ahy
aix
aiw
ahx
ago0 4                    
ahz
aiy
aix
ahy
agw0 4                    
aih
ajg
ajf
aig
agx0 4                    
aii
ajh
ajg
aih
agy0 4                    
aij
aji
ajh
aii
agz0 4                    
aik
ajj
aji
aij
aha0 4                    
ail
ajk
ajj
aik
ahb0 4                    
aim
ajl
ajk
ail
ahc0 4                    
ain
ajm
ajl
aim
ahd0 4                    
aio
ajn
ajm
ain
ahe0 4                    
aiq
ajp
ajo
aip
ahf0 4                    
air
ajq
ajp
aiq
ahg0 4                    
ais
ajr
ajq
air
ahh0 4                    
ait
ajs
ajr
ais
ahi0 4                    
aiu
ajt
ajs
ait
ahj0 4                    
aiv
aju
